play_id,game_id,home_team,away_team,week,posteam,posteam_type,defteam,game_half,drive,drive_plays,quarter,home_team_score,away_team_score,posteam_score,defteam_score,score_differential,side_of_field,yardline100,down,yds_to_go,goal_to_go,sp,yardline,play_type,desc,yards_gained,first_down,first_down_pass,first_down_rush,first_down_penalty,third_down_failed,third_down_converted,fourth_down_attempted,fourth_down_failed,fourth_down_converted,rush_attempt,pass_attempt,rusher,passer,receiver,targeted_receiver,rushing_yards,passing_yards,receiving_yards,yards_net,drive_first_downs,touchdown,pass_touchdown,rush_touchdown,return_touchdown,touchdown_team,touchdown_player,complete_pass,incomplete_pass,solo_tackle,assisted_tackle,tackled_for_loss,tackled_for_loss_yards,sack,sack_yards,half_tfl,full_tfl,full_sack,half_sack,penalty,penalty_team,penalty_type,penalty_accepted,penalty_yards,penalty_player,fumble,interception,interception_player,pass_deflection_player,fumble_lost,fumble_forced,fumble_team,fumble_recovery_team,forced_fumble_player,fumble_recovery_player,return_yards,return_team,touchback,return_player,assisted_tackle_player_1,assisted_tackle_player_2,solo_tackle_player,tackle_for_loss_player_1,tackle_for_loss_player_2,sack_player_1,sack_player_2,solo_tackle_player_2,timeout,timeout_team,safety,posteam_score_post,defteam_score_post,score_differential_post,home_team_score_post,away_team_score_post,recent_time,quarter_time,late_half,change_of_possession,home_team_timeouts_remaining,away_team_timeouts_remaining,posteam_timeouts_remaining,defteam_timeouts_remaining,xp_attempt,fg_attempt,two_point_attempt,punt_attempt,kickoff_attempt,xp_result,fg_result,two_point_result,kicker,kick_distance,kick_blocked,blocked_player,punter,punt_blocked,punt_downed,punt_out_of_bounds,punt_fair_catch,punt_returner,kickoff_downed,kickoff_out_of_bounds,kickoff_fair_catch,kick_returner
4480,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,6,7,1,7,0,7,0,7,HAM,33,4,12,0,0,HAM33,punt,"Crider,Cole punt 15 yards to the HAM18.",0,0,0,0,0,,,0,,,0,0,,,,,,,,11,1,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,HAM,0,,,,,,,,,,0,,0,7,0,7,7,0,06:11,mid,0,1,2,3,2,3,0,0,0,1,0,,,,,15,,,Cole Crider,0,0,0,0,,,,,
4481,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,7,1,1,7,0,0,7,-7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,7,-7,7,0,04:19,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4482,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,7,1,1,7,0,0,7,-7,HAM,82,1,10,0,0,HAM18,pass,"No Huddle-Shotgun Banbury,Matt pass incomplete, Spike PENALTY HAM Intentional Grounding (Banbury,Matt).",0,0,0,0,0,,,,,,0,1,,Matt Banbury,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,1,HAM,intentional grounding,1,0,Matt Banbury,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,7,-7,7,0,04:19,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4483,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,7,2,1,7,0,0,7,-7,HAM,80,2,8,0,0,HAM20,pass,"No Huddle-Shotgun Banbury,Matt pass complete deep middle to Campanella,Joseph for 13 yards to the HAM33 (Muldoon,Finn), 1ST DOWN.",13,1,1,0,0,,,,,,0,1,,Matt Banbury,Joseph Campanella,Joseph Campanella,,13,13,13,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Finn Muldoon,,,,,,0,,0,0,7,-7,7,0,04:19,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4484,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,7,3,1,7,0,0,7,-7,HAM,67,1,10,0,0,HAM33,rush,"No Huddle-Shotgun Spitalieri,Vincent rush middle for 3 yards gain to the HAM36 (High,Liam).",3,0,0,0,0,,,,,,1,0,Vincent Spitalieri,,,,3,,,16,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Liam High,,,,,,0,,0,0,7,-7,7,0,04:19,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4485,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,7,4,1,7,0,0,7,-7,HAM,64,2,7,0,0,HAM36,pass,"No Huddle-Shotgun Banbury,Matt sacked for loss of 3 yards to the HAM33 (High,Liam).",-3,0,0,0,0,,,,,,0,0,,Matt Banbury,,,,,,13,1,0,0,0,0,,,,,1,0,1,3,1,3,0,1,1,0,0,,,,,,0,0,,,,,,,,,0,,0,,,,Liam High,Liam High,,Liam High,,,0,,0,0,7,-7,7,0,04:19,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4486,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,7,5,1,7,0,0,7,-7,HAM,67,3,10,0,0,HAM33,pass,"No Huddle-Shotgun Banbury,Matt pass incomplete short right to Gerst,Leo QB hurried by Adu-Diawuo,Kwesi.",0,0,0,0,0,1,0,,,,0,1,,Matt Banbury,,,,,,13,1,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,7,-7,7,0,04:19,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4487,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,7,6,1,7,0,0,7,-7,HAM,67,4,10,0,0,HAM33,punt,"Hoey,Tighe punt 47 yards to the MIDD20 Harrington,Adam return 13 yards to the MIDD33, out of bounds at MIDD33.",0,0,0,0,0,,,0,,,0,0,,,,,,,,13,1,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,13,MID,0,Adam Harrington,,,,,,,,,0,,0,0,7,-7,7,0,04:19,late,0,1,2,3,3,2,0,0,0,1,0,,,,,47,,,Tighe Hoey,0,0,0,0,Adam Harrington,,,,
4488,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,8,1,1,7,0,7,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,7,0,7,7,0,02:09,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4489,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,8,1,1,7,0,7,0,7,MID,67,1,10,0,0,MID33,pass,"No Huddle-Shotgun Kennon,Cole pass complete deep middle to Livingston,Greg for 15 yards to the MIDD48 (Bourque,James), 1ST DOWN.",15,1,1,0,0,,,,,,0,1,,Cole Kennon,Greg Livingston,Greg Livingston,,15,15,15,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,James Bourque,,,,,,0,,0,7,0,7,7,0,02:09,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4490,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,8,2,1,7,0,7,0,7,MID,52,1,10,0,0,MID48,pass,"No Huddle-Shotgun Kennon,Cole pass complete short middle to Clough,Anson for 2 yards to the MIDD50 (Bourque,James).",2,0,0,0,0,,,,,,0,1,,Cole Kennon,Anson Clough,Anson Clough,,2,2,17,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,James Bourque,,,,,,0,,0,7,0,7,7,0,02:09,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4491,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,8,3,1,7,0,7,0,7,MID,50,2,8,0,0,MID50,rush,"No Huddle-Shotgun Brownlee,Alec rush middle for 8 yards gain to the HAM42 (Esliker,Ian; LoPresti,Matt), 1ST DOWN.",8,1,0,1,0,,,,,,1,0,Alec Brownlee,,,,8,,,25,2,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Ian Esliker,Matt LoPresti,,,,,,,0,,0,7,0,7,7,0,02:09,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4492,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,8,4,1,7,0,7,0,7,HAM,42,1,10,0,1,HAM42,pass,"No Huddle-Shotgun Kennon,Cole pass complete deep left to Wood,Donovan for 42 yards to the HAM00 TOUCHDOWN, clock 00:58, 1ST DOWN.",42,1,1,0,0,,,,,,0,1,,Cole Kennon,Donovan Wood,Donovan Wood,,42,42,67,3,1,1,0,0,MID,Donovan Wood,1,0,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,13,0,13,13,0,00:58,late,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4493,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,8,5,1,13,0,13,0,13,HAM,3,1,10,0,1,HAM3,xp,"Haas,Andrew kick attempt good (H: Hardin,Tyler, LS: Daniel,Teddy).",0,0,0,0,0,,,,,,0,0,,,,,,,,67,3,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,0,14,14,0,00:58,late,0,0,2,3,2,3,1,0,0,0,0,made,,,Andrew Haas,20,0,,,,,,,,,,,
4494,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,8,6,1,14,0,14,0,14,MID,60,1,10,0,0,MID40,kickoff,"Haas,Andrew kickoff 50 yards to the HAM10 Gerst,Leo return 18 yards to the HAM28 (Brown,Coleman; Stola,Rocco).",0,0,0,0,0,,,,,,0,0,,,,,,,,67,3,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,18,HAM,0,Leo Gerst,Coleman Brown,Rocco Stola,,,,,,,0,,0,14,0,14,14,0,00:58,late,0,1,2,3,2,3,0,0,0,0,1,,,,Andrew Haas,50,,,,,,,,,0,0,0,Leo Gerst
4495,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,9,1,1,14,0,0,14,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,14,-14,14,0,00:51,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4496,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,9,1,1,14,0,0,14,-14,HAM,72,1,10,0,0,HAM28,pass,"No Huddle-Shotgun Banbury,Matt pass incomplete short left to Kelter,Colin.",0,0,0,0,0,,,,,,0,1,,Matt Banbury,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,00:51,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4497,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,9,2,1,14,0,0,14,-14,HAM,72,2,10,0,0,HAM28,rush,"No Huddle-Shotgun Cairns,Joe rush middle for 0 yards to the HAM28 (Rubio,Joe).",0,0,0,0,0,,,,,,1,0,Joe Cairns,,,,0,,,0,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Joe Rubio,,,,,,0,,0,0,14,-14,14,0,00:51,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4498,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,9,3,1,14,0,0,14,-14,HAM,72,3,10,0,0,HAM28,pass,"No Huddle-Shotgun Cairns,Joe pass incomplete short right to Howrigan,Mark.",0,0,0,0,0,1,0,,,,0,1,,Joe Cairns,,,,,,0,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,00:51,late,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4499,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,9,4,2,14,0,0,14,-14,HAM,72,4,10,0,0,HAM28,No Play,"Start of 2nd quarter, clock 15:00.",0,0,0,0,0,,,0,,,0,0,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4500,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,9,4,2,14,0,0,14,-14,HAM,72,4,10,0,0,HAM28,punt,"Hoey,Tighe punt 38 yards to the MIDD34 fair catch by Harrington,Adam at MIDD34.",0,0,0,0,0,,,0,,,0,0,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,MID,0,,,,,,,,,,0,,0,0,14,-14,14,0,15:00,early,0,1,2,3,3,2,0,0,0,1,0,,,,,38,,,Tighe Hoey,0,0,0,1,,,,,
4501,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,10,1,2,14,0,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,14,0,14,14,0,14:51,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4502,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,10,1,2,14,0,14,0,14,MID,66,1,10,0,0,MID34,rush,"No Huddle-Shotgun Vashel,Ethan rush middle for 0 yards to the MIDD34 (Rivell,Cole; Dale,Jake).",0,0,0,0,0,,,,,,1,0,Ethan Vashel,,,,0,,,0,0,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Cole Rivell,Jake Dale,,,,,,,0,,0,14,0,14,14,0,14:51,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4503,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,10,2,2,14,0,14,0,14,MID,66,2,10,0,0,MID34,pass,"No Huddle-Shotgun Kennon,Cole pass complete short left to Lee,Noah for 2 yards loss to the MIDD32 (Rivell,Cole).",-2,0,0,0,0,,,,,,0,1,,Cole Kennon,Noah Lee,Noah Lee,,-2,-2,-2,0,0,0,0,0,,,1,0,1,0,1,2,0,0,0,1,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Cole Rivell,Cole Rivell,,,,,0,,0,14,0,14,14,0,14:51,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4504,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,10,3,2,14,0,14,0,14,MID,68,3,12,0,0,MID32,pass,"No Huddle-Shotgun Kennon,Cole pass complete short right to Wood,Donovan for 10 yards to the MIDD42, End Of Play.",10,0,0,0,0,1,0,,,,0,1,,Cole Kennon,Donovan Wood,Donovan Wood,,10,10,8,0,0,0,0,0,,,1,0,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,0,14,14,0,14:51,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4505,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,10,4,2,14,0,14,0,14,MID,58,4,2,0,0,MID42,punt,"Crider,Cole punt 58 yards to the HAM00, Touchback.",0,0,0,0,0,,,0,,,0,0,,,,,,,,8,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,HAM,0,,,,,,,,,,0,,0,14,0,14,14,0,14:51,early,0,1,2,3,2,3,0,0,0,1,0,,,,,58,,,Cole Crider,0,0,0,0,,,,,
4506,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,11,1,2,14,0,0,14,-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,14,-14,14,0,12:58,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4507,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,11,1,2,14,0,0,14,-14,HAM,80,1,10,0,0,HAM20,rush,"No Huddle-Shotgun Gerst,Leo rush middle for 3 yards loss to the HAM17 (Pierce,Wes).",-3,0,0,0,0,,,,,,1,0,Leo Gerst,,,,-3,,,-3,0,0,0,0,0,,,,,1,0,1,3,0,0,0,1,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Wes Pierce,Wes Pierce,,,,,0,,0,0,14,-14,14,0,12:58,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4508,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,11,2,2,14,0,0,14,-14,HAM,83,2,13,0,0,HAM17,pass,"No Huddle-Shotgun Cairns,Joe pass incomplete short middle to Kelter,Colin broken up by Harrington,Adam.",0,0,0,0,0,,,,,,0,1,,Joe Cairns,,,,,,-3,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Adam Harrington,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,12:58,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4509,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,11,3,2,14,0,0,14,-14,HAM,83,3,13,0,0,HAM17,pass,"Shotgun Cairns,Joe pass incomplete short left to Perez-Segnini,Lucas broken up by Ramos,Jordan.",0,0,0,0,0,1,0,,,,0,1,,Joe Cairns,,,,,,-3,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Jordan Ramos,,,,,,,0,,0,,,,,,,,,,0,,0,0,14,-14,14,0,12:58,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4510,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,11,4,2,14,0,0,14,-14,HAM,83,4,13,0,0,HAM17,punt,"Hoey,Tighe punt 27 yards to the HAM44 Harrington,Adam return 0 yards to the HAM44 (Hoff,Nick) PENALTY HAM Kick Catch Interference (Hoff,Nick) 15 yards from HAM44 to HAM29.",0,0,0,0,0,,,0,,,0,0,,,,,,,,-3,0,0,0,0,0,,,,,1,0,0,0,0,0,,,,,1,HAM,kick catch interference,1,-15,Nick Hoff,0,0,,,,,,,,,0,MID,0,Adam Harrington,,,Nick Hoff,,,,,,0,,0,0,14,-14,14,0,12:58,early,0,1,2,3,3,2,0,0,0,1,0,,,,,27,,,Tighe Hoey,0,0,0,0,Adam Harrington,,,,
4511,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,12,1,2,14,0,14,0,14,HAM,17,4,13,0,0,HAM17,No Play,MID ball on HAM29.,0,0,0,0,0,,,0,,,0,0,,,,,,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,14,0,14,14,0,12:58,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4512,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,13,1,2,14,0,14,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,14,0,14,14,0,12:00,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4513,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,13,1,2,14,0,14,0,14,HAM,34,1,15,0,0,HAM34,rush,"No Huddle-Shotgun McNeil,LeeCharles rush middle for 7 yards gain to the HAM27 (Esliker,Ian; Bourque,James).",7,0,0,0,0,,,,,,1,0,LeeCharles McNeil,,,,7,,,7,0,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Ian Esliker,James Bourque,,,,,,,0,,0,14,0,14,14,0,12:00,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4514,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,13,2,2,14,0,14,0,14,HAM,27,2,8,0,0,HAM27,pass,"No Huddle-Shotgun Kennon,Cole pass incomplete short right to Jamin,Patrick broken up by Spafford,Jacob.",0,0,0,0,0,,,,,,0,1,,Cole Kennon,,,,,,7,0,0,0,0,0,,,0,1,0,0,0,0,0,0,,,,,0,,,,,,0,0,,Jacob Spafford,,,,,,,0,,0,,,,,,,,,,0,,0,14,0,14,14,0,12:00,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4515,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,13,3,2,14,0,14,0,14,HAM,27,3,8,0,0,HAM27,pass,"No Huddle-Shotgun Kennon,Cole pass complete short middle to Wood,Donovan for 10 yards to the HAM17 (Snell,Christian), 1ST DOWN.",10,1,1,0,0,0,1,,,,0,1,,Cole Kennon,Donovan Wood,Donovan Wood,,10,10,17,1,0,0,0,0,,,1,0,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Christian Snell,,,,,,0,,0,14,0,14,14,0,12:00,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4516,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,13,4,2,14,0,14,0,14,HAM,17,1,10,0,1,HAM17,pass,"No Huddle-Shotgun Kennon,Cole pass complete deep right to Jamin,Patrick for 17 yards to the HAM00 TOUCHDOWN, clock 11:13, 1ST DOWN.",17,1,1,0,0,,,,,,0,1,,Cole Kennon,Patrick Jamin,Patrick Jamin,,17,17,34,2,1,1,0,0,MID,Patrick Jamin,1,0,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,20,0,20,20,0,11:13,early,0,0,2,3,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,
4517,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,13,5,2,20,0,20,0,20,HAM,3,1,10,0,1,HAM3,xp,"Haas,Andrew kick attempt good (H: Hardin,Tyler, LS: Daniel,Teddy).",0,0,0,0,0,,,,,,0,0,,,,,,,,34,2,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,21,0,21,21,0,11:13,early,0,0,2,3,2,3,1,0,0,0,0,made,,,Andrew Haas,20,0,,,,,,,,,,,
4518,HAM_MID2022,MID,HAM,8,MID,Home,HAM,Half1,13,6,2,21,0,21,0,21,MID,60,1,10,0,0,MID40,kickoff,"Haas,Andrew kickoff 60 yards to the HAM00, Touchback.",0,0,0,0,0,,,,,,0,0,,,,,,,,34,2,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,HAM,0,,,,,,,,,,0,,0,21,0,21,21,0,11:13,early,0,1,2,3,2,3,0,0,0,0,1,,,,Andrew Haas,60,,,,,,,,,0,0,0,
4519,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,14,1,2,21,0,0,21,-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,0,,,0,21,-21,21,0,11:13,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4520,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,14,1,2,21,0,0,21,-21,HAM,75,1,10,0,0,HAM25,rush,"No Huddle-Shotgun Banbury,Matt rush left for 8 yards gain to the HAM33, out of bounds at HAM33.",8,0,0,0,0,,,,,,1,0,Matt Banbury,,,,8,,,8,0,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,21,-21,21,0,11:13,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4521,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,14,2,2,21,0,0,21,-21,HAM,67,2,2,0,0,HAM33,rush,"No Huddle-Shotgun Banbury,Matt rush right for 3 yards gain to the HAM36 (Merlini,Peter; Link,Sean), 1ST DOWN.",3,1,0,1,0,,,,,,1,0,Matt Banbury,,,,3,,,11,1,0,0,0,0,,,,,0,1,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,Peter Merlini,Sean Link,,,,,,,0,,0,0,21,-21,21,0,11:13,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4522,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,14,3,2,21,0,0,21,-21,HAM,64,1,10,0,0,HAM36,rush,"No Huddle-Shotgun Gerst,Leo rush middle for 5 yards gain to the HAM41 (Muldoon,Finn).",5,0,0,0,0,,,,,,1,0,Leo Gerst,,,,5,,,16,1,0,0,0,0,,,,,1,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,Finn Muldoon,,,,,,0,,0,0,21,-21,21,0,11:13,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4523,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,14,4,2,21,0,0,21,-21,HAM,59,2,5,0,0,HAM41,rush,"No Huddle-Shotgun Banbury,Matt rush middle for 9 yards gain to the HAM50 (Link,Sean), 1ST DOWN, PENALTY MIDD Personal Foul (Merlini,Peter) 15 yards from HAM50 to MIDD35, 1ST DOWN.",9,1,0,0,1,,,,,,1,0,Matt Banbury,,,,9,,,25,2,0,0,0,0,,,,,1,0,0,0,0,0,,,,,1,MID,personal foul,1,15,Peter Merlini,0,0,,,,,,,,,0,,0,,,,Sean Link,,,,,,0,,0,0,21,-21,21,0,11:13,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4524,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,14,5,2,21,0,0,21,-21,MID,35,1,10,0,0,MID35,No Play,"No Huddle-Shotgun Banbury,Matt pass incomplete short middle to Perez-Segnini,Lucas broken up by Daniel,Teddy PENALTY MIDD Pass Interference (Daniel,Teddy) 15 yards from MIDD35 to MIDD20, 1ST DOWN. NO PLAY.",0,1,0,0,1,,,,,,0,0,,,,,,,,25,3,0,0,0,0,,,,,0,0,0,0,0,0,,,,,1,MID,pass interference,1,15,Teddy Daniel,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,21,-21,21,0,11:13,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
4525,HAM_MID2022,MID,HAM,8,HAM,Away,MID,Half1,14,5,2,21,0,0,21,-21,MID,20,1,10,0,0,MID20,rush,"Shotgun Banbury,Matt rush left for 4 yards gain to the MIDD16, End Of Play.",4,0,0,0,0,,,,,,1,0,Matt Banbury,,,,4,,,29,3,0,0,0,0,,,,,0,0,0,0,0,0,,,,,0,,,,,,0,0,,,,,,,,,0,,0,,,,,,,,,,0,,0,0,21,-21,21,0,11:13,early,0,0,2,3,3,2,0,0,0,0,0,,,,,,,,,,,,,,,,,
